Date,Price,Open,High,Low,Vol.,Change %
03/29/2001,"1,452.00","1,452.00","1,452.00","1,452.00",,-1.09%
03/30/2001,"1,438.00","1,438.00","1,438.00","1,438.00",,-0.96%
04/02/2001,"1,430.00","1,430.00","1,430.00","1,430.00",,-0.56%
04/03/2001,"1,424.00","1,424.00","1,424.00","1,424.00",,-0.42%
04/04/2001,"1,423.00","1,423.00","1,423.00","1,423.00",,-0.07%
04/05/2001,"1,424.00","1,424.00","1,424.00","1,424.00",,0.07%
04/06/2001,"1,427.00","1,427.00","1,427.00","1,427.00",,0.21%
04/09/2001,"1,427.00","1,427.00","1,427.00","1,427.00",,0.00%
04/10/2001,"1,428.00","1,428.00","1,428.00","1,428.00",,0.07%
04/11/2001,"1,428.00","1,428.00","1,428.00","1,428.00",,0.00%
04/12/2001,"1,429.00","1,429.00","1,429.00","1,429.00",,0.07%
04/17/2001,"1,429.00","1,429.00","1,429.00","1,429.00",,0.00%
04/18/2001,"1,432.00","1,432.00","1,432.00","1,432.00",,0.21%
04/19/2001,"1,441.00","1,441.00","1,441.00","1,441.00",,0.63%
04/20/2001,"1,453.00","1,453.00","1,453.00","1,453.00",,0.83%
04/23/2001,"1,462.00","1,462.00","1,462.00","1,462.00",,0.62%
04/24/2001,"1,460.00","1,460.00","1,460.00","1,460.00",,-0.14%
04/25/2001,"1,462.00","1,462.00","1,462.00","1,462.00",,0.14%
04/26/2001,"1,463.00","1,463.00","1,463.00","1,463.00",,0.07%
04/27/2001,"1,461.00","1,461.00","1,461.00","1,461.00",,-0.14%
04/30/2001,"1,459.00","1,459.00","1,459.00","1,459.00",,-0.14%
05/01/2001,"1,453.00","1,453.00","1,453.00","1,453.00",,-0.41%
05/02/2001,"1,453.00","1,453.00","1,453.00","1,453.00",,0.00%
05/03/2001,"1,454.00","1,454.00","1,454.00","1,454.00",,0.07%
05/04/2001,"1,456.00","1,456.00","1,456.00","1,456.00",,0.14%
05/08/2001,"1,460.00","1,460.00","1,460.00","1,460.00",,0.27%
05/09/2001,"1,465.00","1,465.00","1,465.00","1,465.00",,0.34%
05/10/2001,"1,472.00","1,472.00","1,472.00","1,472.00",,0.48%
05/11/2001,"1,478.00","1,478.00","1,478.00","1,478.00",,0.41%
05/14/2001,"1,481.00","1,481.00","1,481.00","1,481.00",,0.20%
05/15/2001,"1,479.00","1,479.00","1,479.00","1,479.00",,-0.14%
05/16/2001,"1,473.00","1,473.00","1,473.00","1,473.00",,-0.41%
05/17/2001,"1,466.00","1,466.00","1,466.00","1,466.00",,-0.48%
05/18/2001,"1,461.00","1,461.00","1,461.00","1,461.00",,-0.34%
05/21/2001,"1,452.00","1,452.00","1,452.00","1,452.00",,-0.62%
05/22/2001,"1,442.00","1,442.00","1,442.00","1,442.00",,-0.69%
05/23/2001,"1,433.00","1,433.00","1,433.00","1,433.00",,-0.62%
05/24/2001,"1,423.00","1,423.00","1,423.00","1,423.00",,-0.70%
05/25/2001,"1,416.00","1,416.00","1,416.00","1,416.00",,-0.49%
05/29/2001,"1,408.00","1,408.00","1,408.00","1,408.00",,-0.56%
05/30/2001,"1,400.00","1,400.00","1,400.00","1,400.00",,-0.57%
05/31/2001,"1,389.00","1,389.00","1,389.00","1,389.00",,-0.79%
06/01/2001,"1,382.00","1,382.00","1,382.00","1,382.00",,-0.50%
06/04/2001,"1,372.00","1,372.00","1,372.00","1,372.00",,-0.72%
06/05/2001,"1,366.00","1,366.00","1,366.00","1,366.00",,-0.44%
06/06/2001,"1,360.00","1,360.00","1,360.00","1,360.00",,-0.44%
06/07/2001,"1,356.00","1,356.00","1,356.00","1,356.00",,-0.29%
06/08/2001,"1,356.00","1,356.00","1,356.00","1,356.00",,0.00%
06/11/2001,"1,355.00","1,355.00","1,355.00","1,355.00",,-0.07%
06/12/2001,"1,358.00","1,358.00","1,358.00","1,358.00",,0.22%
