"Date","Price","Open","High","Low","Vol.","Change %"
"26-10-2020","972.00","972.00","972.00","972.00","","0.00%"
"23-10-2020","972.00","972.00","972.00","972.00","","0.00%"
"22-10-2020","972.00","972.00","972.00","972.00","","0.00%"
"21-10-2020","972.00","972.00","972.00","972.00","","-0.10%"
"20-10-2020","973.00","973.00","973.00","973.00","","-0.31%"
"19-10-2020","976.00","976.00","976.00","976.00","","0.00%"
"16-10-2020","976.00","976.00","976.00","976.00","","-0.10%"
"15-10-2020","977.00","977.00","977.00","977.00","","-0.31%"
"14-10-2020","980.00","980.00","980.00","980.00","","-0.20%"
"13-10-2020","982.00","982.00","982.00","982.00","","0.00%"
"12-10-2020","982.00","982.00","982.00","982.00","","0.00%"
"09-10-2020","982.00","982.00","982.00","982.00","","-0.20%"
"08-10-2020","984.00","984.00","984.00","984.00","","-0.10%"
"07-10-2020","985.00","985.00","985.00","985.00","","0.00%"
"06-10-2020","985.00","985.00","985.00","985.00","","-0.30%"
"05-10-2020","988.00","988.00","988.00","988.00","","-0.30%"
"02-10-2020","991.00","991.00","991.00","991.00","","-0.10%"
"01-10-2020","992.00","992.00","992.00","992.00","","-0.30%"
"30-09-2020","995.00","995.00","995.00","995.00","","-0.40%"
"29-09-2020","999.00","999.00","999.00","999.00","","0.10%"
"28-09-2020","998.00","998.00","998.00","998.00","","0.60%"
"25-09-2020","992.00","992.00","992.00","992.00","","0.92%"
"24-09-2020","983.00","983.00","983.00","983.00","","1.24%"
"23-09-2020","971.00","971.00","971.00","971.00","","1.15%"
"22-09-2020","960.00","960.00","960.00","960.00","","1.05%"
"21-09-2020","950.00","950.00","950.00","950.00","","0.96%"
"18-09-2020","941.00","941.00","941.00","941.00","","1.18%"
"17-09-2020","930.00","930.00","930.00","930.00","","0.98%"
"16-09-2020","921.00","921.00","921.00","921.00","","0.99%"
"15-09-2020","912.00","912.00","912.00","912.00","","-0.22%"
"14-09-2020","914.00","914.00","914.00","914.00","","-0.33%"
"11-09-2020","917.00","917.00","917.00","917.00","","-0.65%"
"10-09-2020","923.00","923.00","923.00","923.00","","-0.86%"
"09-09-2020","931.00","931.00","931.00","931.00","","-1.06%"
"08-09-2020","941.00","941.00","941.00","941.00","","-0.84%"
"07-09-2020","949.00","949.00","949.00","949.00","","-0.42%"
"04-09-2020","953.00","953.00","953.00","953.00","","-0.52%"
"03-09-2020","958.00","958.00","958.00","958.00","","-0.10%"
"02-09-2020","959.00","959.00","959.00","959.00","","0.10%"
"01-09-2020","958.00","958.00","958.00","958.00","","0.00%"
"28-08-2020","958.00","958.00","958.00","958.00","","0.00%"
"27-08-2020","958.00","958.00","958.00","958.00","","-0.21%"
"26-08-2020","960.00","960.00","960.00","960.00","","-0.41%"
"25-08-2020","964.00","964.00","964.00","964.00","","-0.10%"
"24-08-2020","965.00","965.00","965.00","965.00","","0.31%"
"21-08-2020","962.00","962.00","962.00","962.00","","0.52%"
"20-08-2020","957.00","957.00","957.00","957.00","","0.31%"
"19-08-2020","954.00","954.00","954.00","954.00","","0.53%"
"18-08-2020","949.00","949.00","949.00","949.00","","0.64%"
"17-08-2020","943.00","943.00","943.00","943.00","","1.73%"
"14-08-2020","927.00","927.00","927.00","927.00","","1.76%"
"13-08-2020","911.00","911.00","911.00","911.00","","2.02%"
"12-08-2020","893.00","893.00","893.00","893.00","","1.59%"
"11-08-2020","879.00","879.00","879.00","879.00","","1.38%"
"10-08-2020","867.00","867.00","867.00","867.00","","1.40%"
"07-08-2020","855.00","855.00","855.00","855.00","","0.94%"
"06-08-2020","847.00","847.00","847.00","847.00","","0.36%"
"05-08-2020","844.00","844.00","844.00","844.00","","-0.82%"
"04-08-2020","851.00","851.00","851.00","851.00","","-1.28%"
"03-08-2020","862.00","862.00","862.00","862.00","","-0.92%"
"31-07-2020","870.00","870.00","870.00","870.00","","-0.91%"
"30-07-2020","878.00","878.00","878.00","878.00","","-1.35%"
"29-07-2020","890.00","890.00","890.00","890.00","","-0.78%"
"28-07-2020","897.00","897.00","897.00","897.00","","-0.99%"
"27-07-2020","906.00","906.00","906.00","906.00","","-0.98%"
"24-07-2020","915.00","915.00","915.00","915.00","","-1.08%"
"23-07-2020","925.00","925.00","925.00","925.00","","-0.75%"
"22-07-2020","932.00","932.00","932.00","932.00","","0.32%"
"21-07-2020","929.00","929.00","929.00","929.00","","0.98%"
"20-07-2020","920.00","920.00","920.00","920.00","","1.10%"
"17-07-2020","910.00","910.00","910.00","910.00","","1.22%"
"16-07-2020","899.00","899.00","899.00","899.00","","1.01%"
"15-07-2020","890.00","890.00","890.00","890.00","","1.71%"
"14-07-2020","875.00","875.00","875.00","875.00","","2.22%"
"13-07-2020","856.00","856.00","856.00","856.00","","2.51%"
"10-07-2020","835.00","835.00","835.00","835.00","","3.21%"
"09-07-2020","809.00","809.00","809.00","809.00","","4.66%"
"08-07-2020","773.00","773.00","773.00","773.00","","6.62%"
"07-07-2020","725.00","725.00","725.00","725.00","","2.40%"
"06-07-2020","708.00","708.00","708.00","708.00","","1.00%"
"03-07-2020","701.00","701.00","701.00","701.00","","1.15%"
"02-07-2020","693.00","693.00","693.00","693.00","","1.02%"
"01-07-2020","686.00","686.00","686.00","686.00","","0.44%"
"30-06-2020","683.00","683.00","683.00","683.00","","0.59%"
"29-06-2020","679.00","679.00","679.00","679.00","","0.15%"
"26-06-2020","678.00","678.00","678.00","678.00","","0.00%"
"25-06-2020","678.00","678.00","678.00","678.00","","0.59%"
"24-06-2020","674.00","674.00","674.00","674.00","","1.05%"
"23-06-2020","667.00","667.00","667.00","667.00","","0.76%"
"22-06-2020","662.00","662.00","662.00","662.00","","0.76%"
"19-06-2020","657.00","657.00","657.00","657.00","","1.39%"
"18-06-2020","648.00","648.00","648.00","648.00","","2.21%"
"17-06-2020","634.00","634.00","634.00","634.00","","1.60%"
"16-06-2020","624.00","624.00","624.00","624.00","","1.96%"
"15-06-2020","612.00","612.00","612.00","612.00","","2.51%"
"12-06-2020","597.00","597.00","597.00","597.00","","3.83%"
"11-06-2020","575.00","575.00","575.00","575.00","","3.42%"
"10-06-2020","556.00","556.00","556.00","556.00","","4.51%"
"09-06-2020","532.00","532.00","532.00","532.00","","3.30%"
"08-06-2020","515.00","515.00","515.00","515.00","","1.58%"
"05-06-2020","507.00","507.00","507.00","507.00","","1.60%"
"04-06-2020","499.00","499.00","499.00","499.00","","1.01%"
"03-06-2020","494.00","494.00","494.00","494.00","","-0.20%"
"02-06-2020","495.00","495.00","495.00","495.00","","-0.40%"
"01-06-2020","497.00","497.00","497.00","497.00","","-0.60%"
"29-05-2020","500.00","500.00","500.00","500.00","","-0.40%"
"28-05-2020","502.00","502.00","502.00","502.00","","0.40%"
"27-05-2020","500.00","500.00","500.00","500.00","","1.01%"
"26-05-2020","495.00","495.00","495.00","495.00","","1.85%"
"22-05-2020","486.00","486.00","486.00","486.00","","1.67%"
"21-05-2020","478.00","478.00","478.00","478.00","","1.49%"
"20-05-2020","471.00","471.00","471.00","471.00","","1.95%"
"19-05-2020","462.00","462.00","462.00","462.00","","1.32%"
"18-05-2020","456.00","456.00","456.00","456.00","","1.33%"
"15-05-2020","450.00","450.00","450.00","450.00","","0.90%"
"14-05-2020","446.00","446.00","446.00","446.00","","1.36%"
"13-05-2020","440.00","440.00","440.00","440.00","","1.38%"
"12-05-2020","434.00","434.00","434.00","434.00","","0.70%"
"11-05-2020","431.00","431.00","431.00","431.00","","1.89%"
"07-05-2020","423.00","423.00","423.00","423.00","","0.71%"
"06-05-2020","420.00","420.00","420.00","420.00","","0.72%"
"05-05-2020","417.00","417.00","417.00","417.00","","0.24%"
"04-05-2020","416.00","416.00","416.00","416.00","","0.73%"
"01-05-2020","413.00","413.00","413.00","413.00","","0.73%"
"30-04-2020","410.00","410.00","410.00","410.00","","1.49%"
"29-04-2020","404.00","404.00","404.00","404.00","","1.76%"
"28-04-2020","397.00","397.00","397.00","397.00","","1.28%"
"27-04-2020","392.00","392.00","392.00","392.00","","1.03%"
"24-04-2020","388.00","388.00","388.00","388.00","","1.31%"
"23-04-2020","383.00","383.00","383.00","383.00","","-0.26%"
"22-04-2020","384.00","384.00","384.00","384.00","","-1.54%"
"21-04-2020","390.00","390.00","390.00","390.00","","-2.01%"
"20-04-2020","398.00","398.00","398.00","398.00","","-1.49%"
"17-04-2020","404.00","404.00","404.00","404.00","","-1.70%"
"16-04-2020","411.00","411.00","411.00","411.00","","-1.91%"
"15-04-2020","419.00","419.00","419.00","419.00","","-2.33%"
"14-04-2020","429.00","429.00","429.00","429.00","","-2.72%"
"09-04-2020","441.00","441.00","441.00","441.00","","-2.86%"
"08-04-2020","454.00","454.00","454.00","454.00","","-3.81%"
"07-04-2020","472.00","472.00","472.00","472.00","","-2.68%"
"06-04-2020","485.00","485.00","485.00","485.00","","-2.02%"
"03-04-2020","495.00","495.00","495.00","495.00","","-3.51%"
"02-04-2020","513.00","513.00","513.00","513.00","","-4.11%"
"01-04-2020","535.00","535.00","535.00","535.00","","-5.81%"
"31-03-2020","568.00","568.00","568.00","568.00","","-6.27%"
"30-03-2020","606.00","606.00","606.00","606.00","","-5.46%"
"27-03-2020","641.00","641.00","641.00","641.00","","-5.04%"
"26-03-2020","675.00","675.00","675.00","675.00","","-3.85%"
"25-03-2020","702.00","702.00","702.00","702.00","","-2.50%"
"24-03-2020","720.00","720.00","720.00","720.00","","-1.64%"
"23-03-2020","732.00","732.00","732.00","732.00","","-1.21%"
"20-03-2020","741.00","741.00","741.00","741.00","","-0.94%"
"19-03-2020","748.00","748.00","748.00","748.00","","-0.93%"
"18-03-2020","755.00","755.00","755.00","755.00","","0.13%"
"17-03-2020","754.00","754.00","754.00","754.00","","0.00%"
"16-03-2020","754.00","754.00","754.00","754.00","","0.53%"
"13-03-2020","750.00","750.00","750.00","750.00","","0.67%"
"12-03-2020","745.00","745.00","745.00","745.00","","1.36%"
"11-03-2020","735.00","735.00","735.00","735.00","","1.80%"
"10-03-2020","722.00","722.00","722.00","722.00","","2.56%"
"09-03-2020","704.00","704.00","704.00","704.00","","2.33%"
"06-03-2020","688.00","688.00","688.00","688.00","","2.53%"
"05-03-2020","671.00","671.00","671.00","671.00","","3.87%"
"04-03-2020","646.00","646.00","646.00","646.00","","2.05%"
"03-03-2020","633.00","633.00","633.00","633.00","","1.93%"
"02-03-2020","621.00","621.00","621.00","621.00","","2.48%"
"28-02-2020","606.00","606.00","606.00","606.00","","2.71%"
"27-02-2020","590.00","590.00","590.00","590.00","","2.25%"
"26-02-2020","577.00","577.00","577.00","577.00","","2.85%"
"25-02-2020","561.00","561.00","561.00","561.00","","3.31%"
"24-02-2020","543.00","543.00","543.00","543.00","","3.63%"
"21-02-2020","524.00","524.00","524.00","524.00","","3.76%"
"20-02-2020","505.00","505.00","505.00","505.00","","3.27%"
"19-02-2020","489.00","489.00","489.00","489.00","","1.66%"
"18-02-2020","481.00","481.00","481.00","481.00","","1.48%"
"17-02-2020","474.00","474.00","474.00","474.00","","0.85%"
"14-02-2020","470.00","470.00","470.00","470.00","","0.43%"
"13-02-2020","468.00","468.00","468.00","468.00","","-0.85%"
"12-02-2020","472.00","472.00","472.00","472.00","","-1.05%"
"11-02-2020","477.00","477.00","477.00","477.00","","-1.45%"
"10-02-2020","484.00","484.00","484.00","484.00","","-1.43%"
"07-02-2020","491.00","491.00","491.00","491.00","","-2.96%"
"06-02-2020","506.00","506.00","506.00","506.00","","-1.17%"
"05-02-2020","512.00","512.00","512.00","512.00","","-1.16%"
"04-02-2020","518.00","518.00","518.00","518.00","","-0.58%"
"03-02-2020","521.00","521.00","521.00","521.00","","-0.57%"
"31-01-2020","524.00","524.00","524.00","524.00","","-0.76%"
"30-01-2020","528.00","528.00","528.00","528.00","","-0.94%"
"29-01-2020","533.00","533.00","533.00","533.00","","-0.93%"
"28-01-2020","538.00","538.00","538.00","538.00","","-0.74%"
"27-01-2020","542.00","542.00","542.00","542.00","","-0.18%"
"24-01-2020","543.00","543.00","543.00","543.00","","-0.55%"
"23-01-2020","546.00","546.00","546.00","546.00","","-0.73%"
"22-01-2020","550.00","550.00","550.00","550.00","","-1.08%"
"21-01-2020","556.00","556.00","556.00","556.00","","-0.71%"
"20-01-2020","560.00","560.00","560.00","560.00","","0.00%"
"17-01-2020","560.00","560.00","560.00","560.00","","0.18%"
"16-01-2020","559.00","559.00","559.00","559.00","","0.00%"
"15-01-2020","559.00","559.00","559.00","559.00","","-0.71%"
"14-01-2020","563.00","563.00","563.00","563.00","","-0.53%"
"13-01-2020","566.00","566.00","566.00","566.00","","-0.70%"
"10-01-2020","570.00","570.00","570.00","570.00","","-1.89%"
"09-01-2020","581.00","581.00","581.00","581.00","","-2.02%"
"08-01-2020","593.00","593.00","593.00","593.00","","-2.95%"
"07-01-2020","611.00","611.00","611.00","611.00","","-4.83%"
"06-01-2020","642.00","642.00","642.00","642.00","","-3.02%"
"03-01-2020","662.00","662.00","662.00","662.00","","-3.36%"
"02-01-2020","685.00","685.00","685.00","685.00","","-4.60%"
