Date,Country,Exchange rate
1976-11-17,India,9.0100
1976-11-18,India,9.0100
1976-11-19,India,9.0100
1976-11-22,India,8.7300
1976-11-23,India,8.7300
1976-11-24,India,8.9300
1976-11-25,India,
1976-11-26,India,8.9300
1976-11-29,India,8.9300
1976-11-30,India,8.9300
1976-12-01,India,8.9300
1976-12-02,India,8.9300
1976-12-03,India,8.8100
1976-12-06,India,8.8100
1976-12-07,India,8.8100
1976-12-08,India,8.8100
1976-12-09,India,8.8100
1976-12-10,India,8.7700
1976-12-13,India,8.7700
1976-12-14,India,8.7700
1976-12-15,India,8.7700
1976-12-16,India,8.7700
1976-12-17,India,8.8100
1976-12-20,India,8.8100
1976-12-21,India,8.8100
1976-12-22,India,8.8100
1976-12-23,India,8.8100
1976-12-24,India,9.0100
1976-12-27,India,8.9700
1976-12-28,India,8.9700
1976-12-29,India,8.9700
1976-12-30,India,8.9700
1976-12-31,India,8.9300
1977-01-03,India,8.9300
1977-01-04,India,8.9300
1977-01-05,India,8.9300
1977-01-06,India,8.9300
1977-01-07,India,8.9300
1977-01-10,India,9.0100
1977-01-11,India,9.0100
1977-01-12,India,9.0100
1977-01-13,India,9.0100
1977-01-14,India,8.8900
1977-01-17,India,8.8900
1977-01-18,India,8.8900
1977-01-19,India,8.8900
1977-01-20,India,8.8900
1977-01-21,India,8.8500
1977-01-24,India,8.8500
1977-01-25,India,8.8500
1977-01-26,India,8.8500
1977-01-27,India,8.8500
1977-01-28,India,8.8100
1977-01-31,India,8.8100
1977-02-01,India,8.8100
1977-02-02,India,8.8100
1977-02-03,India,8.8100
1977-02-04,India,8.8900
1977-02-07,India,8.8900
1977-02-08,India,8.8900
1977-02-09,India,8.8900
1977-02-10,India,8.8900
1977-02-11,India,8.8500
1977-02-14,India,8.8500
1977-02-15,India,8.8500
1977-02-16,India,8.8500
1977-02-17,India,8.8500
1977-02-18,India,8.8500
1977-02-21,India,
1977-02-22,India,8.8900
1977-02-23,India,8.8900
1977-02-24,India,8.8900
1977-02-25,India,8.8700
1977-02-28,India,8.8700
1977-03-01,India,8.8700
1977-03-02,India,8.8700
1977-03-03,India,8.8700
1977-03-04,India,8.8500
1977-03-07,India,8.8500
1977-03-08,India,8.8500
1977-03-09,India,8.8500
1977-03-10,India,8.8500
1977-03-11,India,8.8500
1977-03-14,India,8.8500
1977-03-15,India,8.8500
1977-03-16,India,8.8500
1977-03-17,India,8.8500
1977-03-18,India,8.8300
1977-03-21,India,8.8300
1977-03-22,India,8.8300
1977-03-23,India,8.8300
1977-03-24,India,8.8300
1977-03-25,India,8.8200
1977-03-28,India,8.8200
1977-03-29,India,8.8200
1977-03-30,India,8.8200
1977-03-31,India,8.8200
1977-04-01,India,8.8200
1977-04-04,India,8.8200
1977-04-05,India,8.8200
1977-04-06,India,8.8200
1977-04-07,India,8.8200
1977-04-08,India,8.8500
1977-04-11,India,8.8500
1977-04-12,India,8.8500
1977-04-13,India,8.8500
1977-04-14,India,8.8500
1977-04-15,India,8.8500
1977-04-18,India,8.8500
1977-04-19,India,8.8500
1977-04-20,India,8.8500
1977-04-21,India,8.8500
1977-04-22,India,8.8500
1977-04-25,India,8.8500
1977-04-26,India,8.8500
1977-04-27,India,8.8500
1977-04-28,India,8.8500
1977-04-29,India,8.8500
1977-05-02,India,8.8500
1977-05-03,India,8.8500
1977-05-04,India,8.8500
1977-05-05,India,8.8500
1977-05-06,India,8.8500
1977-05-09,India,8.8500
1977-05-10,India,8.8500
1977-05-11,India,8.8500
1977-05-12,India,8.8500
1977-05-13,India,8.8100
1977-05-16,India,8.8100
1977-05-17,India,8.8100
1977-05-18,India,8.8100
1977-05-19,India,8.8100
1977-05-20,India,8.8300
1977-05-23,India,8.8300
1977-05-24,India,8.8300
1977-05-25,India,8.8300
1977-05-26,India,8.8300
1977-05-27,India,8.8300
1977-05-30,India,
1977-05-31,India,8.8300
1977-06-01,India,8.8300
1977-06-02,India,8.8300
1977-06-03,India,8.8500
1977-06-06,India,8.8500
1977-06-07,India,8.8500
1977-06-08,India,8.8500
1977-06-09,India,8.8500
1977-06-10,India,8.8500
1977-06-13,India,8.8500
1977-06-14,India,8.8500
1977-06-15,India,8.8500
1977-06-16,India,8.8500
1977-06-17,India,8.8500
1977-06-20,India,8.8800
1977-06-21,India,8.8800
1977-06-22,India,8.8800
1977-06-23,India,8.8800
1977-06-24,India,8.8800
1977-06-27,India,8.8800
1977-06-28,India,8.8800
1977-06-29,India,8.8800
1977-06-30,India,8.8800
1977-07-01,India,8.8100
1977-07-04,India,
1977-07-05,India,8.8100
1977-07-06,India,8.8100
1977-07-07,India,8.8100
1977-07-08,India,8.8100
1977-07-11,India,8.8100
1977-07-12,India,8.8100
1977-07-13,India,8.8100
1977-07-14,India,
1977-07-15,India,8.8500
1977-07-18,India,8.8500
1977-07-19,India,8.8500
1977-07-20,India,8.8500
1977-07-21,India,8.8500
1977-07-22,India,8.8100
1977-07-25,India,8.8100
1977-07-26,India,8.8100
1977-07-27,India,8.8100
1977-07-28,India,8.8100
1977-07-29,India,8.7300
1977-08-01,India,8.7300
1977-08-02,India,8.7300
1977-08-03,India,8.7300
1977-08-04,India,8.7300
1977-08-05,India,8.7200
1977-08-08,India,8.7200
1977-08-09,India,8.7200
1977-08-10,India,8.7200
1977-08-11,India,8.7200
1977-08-12,India,8.7200
1977-08-15,India,8.7200
1977-08-16,India,8.7200
1977-08-17,India,8.7200
1977-08-18,India,8.7200
1977-08-19,India,8.7100
1977-08-22,India,8.7100
1977-08-23,India,8.7100
1977-08-24,India,8.7100
1977-08-25,India,8.7100
1977-08-26,India,8.7300
1977-08-29,India,8.7300
1977-08-30,India,8.7300
1977-08-31,India,8.7300
1977-09-01,India,8.7300
1977-09-02,India,8.7300
1977-09-05,India,
1977-09-06,India,8.7300
1977-09-07,India,8.7300
1977-09-08,India,8.7300
1977-09-09,India,8.7300
1977-09-12,India,8.7300
1977-09-13,India,8.7300
1977-09-14,India,8.7300
1977-09-15,India,8.7300
1977-09-16,India,8.7300
1977-09-19,India,8.7300
1977-09-20,India,8.7300
1977-09-21,India,8.7300
1977-09-22,India,8.7300
1977-09-23,India,8.7300
1977-09-26,India,8.7300
1977-09-27,India,8.7300
1977-09-28,India,8.7300
1977-09-29,India,8.7300
1977-09-30,India,8.7300
1977-10-03,India,8.7300
1977-10-04,India,8.7300
1977-10-05,India,8.7300
1977-10-06,India,8.7300
1977-10-07,India,8.6200
1977-10-10,India,
1977-10-11,India,8.6200
1977-10-12,India,8.6200
1977-10-13,India,8.6200
1977-10-14,India,8.5800
1977-10-17,India,8.5800
1977-10-18,India,8.5800
1977-10-19,India,8.5800
1977-10-20,India,8.5800
1977-10-21,India,8.5800
1977-10-24,India,8.5800
1977-10-25,India,8.5800
1977-10-26,India,8.5800
1977-10-27,India,8.5800
1977-10-28,India,8.5500
1977-10-31,India,8.5500
1977-11-01,India,8.5500
1977-11-02,India,8.5500
1977-11-03,India,8.5500
1977-11-04,India,8.7000
1977-11-07,India,8.7000
1977-11-08,India,
1977-11-09,India,8.7000
1977-11-10,India,8.7000
1977-11-11,India,
1977-11-14,India,8.7000
1977-11-15,India,8.7000
1977-11-16,India,8.7000
1977-11-17,India,8.7000
1977-11-18,India,8.6100
1977-11-21,India,8.6100
1977-11-22,India,8.6100
1977-11-23,India,8.6100
1977-11-24,India,
1977-11-25,India,8.6200
1977-11-28,India,8.6200
1977-11-29,India,8.6200
1977-11-30,India,8.6200
1977-12-01,India,8.6200
1977-12-02,India,8.6200
1977-12-05,India,8.6200
1977-12-06,India,8.6200
1977-12-07,India,8.6200
1977-12-08,India,8.6200
1977-12-09,India,8.6200
1977-12-12,India,8.6200
1977-12-13,India,8.6200
1977-12-14,India,8.6200
1977-12-15,India,8.6200
1977-12-16,India,8.4700
1977-12-19,India,8.4700
1977-12-20,India,8.4700
1977-12-21,India,8.4700
1977-12-22,India,8.4700
1977-12-23,India,8.4700
1977-12-26,India,
1977-12-27,India,8.4700
1977-12-28,India,8.4700
1977-12-29,India,8.4700
1977-12-30,India,8.2300
1978-01-02,India,
1978-01-03,India,8.4700
1978-01-04,India,8.4700
1978-01-05,India,8.4700
1978-01-06,India,8.2300
1978-01-09,India,8.2300
1978-01-10,India,8.2300
1978-01-11,India,8.2300
1978-01-12,India,8.2300
1978-01-13,India,8.1600
1978-01-16,India,8.1600
1978-01-17,India,8.1600
1978-01-18,India,8.1600
1978-01-19,India,8.1600
1978-01-20,India,8.1600
1978-01-23,India,8.1000
1978-01-24,India,8.1000
1978-01-25,India,8.1000
1978-01-26,India,8.1000
1978-01-27,India,8.1000
1978-01-30,India,8.1000
1978-01-31,India,8.1000
1978-02-01,India,8.0600
1978-02-02,India,8.0600
1978-02-03,India,8.0600
1978-02-06,India,8.0600
1978-02-07,India,8.1000
1978-02-08,India,8.1000
1978-02-09,India,8.1000
1978-02-10,India,8.1300
1978-02-13,India,
1978-02-14,India,8.1300
1978-02-15,India,8.1300
1978-02-16,India,8.1300
1978-02-17,India,8.1300
1978-02-20,India,
1978-02-21,India,8.1300
1978-02-22,India,8.1300
1978-02-23,India,8.1300
1978-02-24,India,8.1300
1978-02-27,India,8.1300
1978-02-28,India,8.1300
1978-03-01,India,8.1300
1978-03-02,India,8.1300
1978-03-03,India,8.1300
1978-03-06,India,8.1000
1978-03-07,India,8.1000
1978-03-08,India,8.1000
1978-03-09,India,8.1000
1978-03-10,India,8.1000
1978-03-13,India,8.2300
1978-03-14,India,8.2300
1978-03-15,India,8.2300
1978-03-16,India,8.2300
1978-03-17,India,8.2300
1978-03-20,India,8.1000
1978-03-21,India,8.1000
1978-03-22,India,8.2300
1978-03-23,India,8.3300
1978-03-24,India,8.3300
1978-03-27,India,8.3300
1978-03-28,India,8.3300
1978-03-29,India,8.3300
1978-03-30,India,8.3300
1978-03-31,India,8.3300
1978-04-03,India,8.3300
1978-04-04,India,8.3300
1978-04-05,India,8.3300
1978-04-06,India,8.3300
1978-04-07,India,8.3800
1978-04-10,India,8.3800
1978-04-11,India,8.3800
1978-04-12,India,8.3800
1978-04-13,India,8.3800
1978-04-14,India,8.4000
1978-04-17,India,8.4000
1978-04-18,India,8.4000
1978-04-19,India,8.4000
1978-04-20,India,8.4000
1978-04-21,India,8.7000
1978-04-24,India,8.7000
1978-04-25,India,8.7000
1978-04-26,India,8.7000
1978-04-27,India,8.7000
1978-04-28,India,8.5800
1978-05-01,India,8.5800
1978-05-02,India,8.5800
1978-05-03,India,8.5800
1978-05-04,India,8.5800
1978-05-05,India,8.5500
1978-05-08,India,8.5500
1978-05-09,India,8.5500
1978-05-10,India,8.5500
1978-05-11,India,8.5500
1978-05-12,India,8.5500
1978-05-15,India,8.6400
1978-05-16,India,8.6400
1978-05-17,India,8.6400
1978-05-18,India,8.6400
1978-05-19,India,8.6400
1978-05-22,India,8.6700
1978-05-23,India,8.6700
1978-05-24,India,8.6700
1978-05-25,India,8.6700
1978-05-26,India,8.4400
1978-05-29,India,8.4400
1978-05-30,India,
1978-05-31,India,8.4400
1978-06-01,India,8.4400
1978-06-02,India,8.4000
1978-06-05,India,8.4000
1978-06-06,India,8.4000
1978-06-07,India,8.4000
1978-06-08,India,8.4000
1978-06-09,India,8.4000
1978-06-12,India,8.4400
1978-06-13,India,8.4400
1978-06-14,India,8.4400
1978-06-15,India,8.4400
1978-06-16,India,8.4400
1978-06-19,India,8.4400
1978-06-20,India,8.4400
1978-06-21,India,8.4400
1978-06-22,India,8.4400
1978-06-23,India,8.4400
1978-06-26,India,8.3300
1978-06-27,India,8.3300
1978-06-28,India,8.3300
1978-06-29,India,8.3300
1978-06-30,India,8.3300
1978-07-03,India,8.2600
1978-07-04,India,
1978-07-05,India,8.2600
1978-07-06,India,8.2600
1978-07-07,India,8.2300
1978-07-10,India,8.2300
1978-07-11,India,8.2300
1978-07-12,India,8.2300
1978-07-13,India,8.2300
1978-07-14,India,8.1300
1978-07-17,India,8.1300
1978-07-18,India,8.1300
1978-07-19,India,8.1300
1978-07-20,India,8.1300
1978-07-21,India,8.1300
1978-07-24,India,8.1300
1978-07-25,India,8.1300
1978-07-26,India,8.1300
1978-07-27,India,8.1300
1978-07-28,India,8.1300
1978-07-31,India,7.9700
1978-08-01,India,7.9700
1978-08-02,India,7.9700
1978-08-03,India,7.9700
1978-08-04,India,7.9700
1978-08-07,India,8.0300
1978-08-08,India,8.0300
1978-08-09,India,8.0300
1978-08-10,India,8.0300
1978-08-11,India,8.0300
1978-08-14,India,7.9000
1978-08-15,India,7.9000
1978-08-16,India,7.9000
1978-08-17,India,7.9000
1978-08-18,India,7.9000
1978-08-21,India,8.0300
1978-08-22,India,8.0300
1978-08-23,India,8.0300
1978-08-24,India,8.0300
1978-08-25,India,8.0300
1978-08-28,India,8.1600
1978-08-29,India,8.1600
1978-08-30,India,8.1600
1978-08-31,India,8.1600
1978-09-01,India,8.1600
1978-09-04,India,
1978-09-05,India,8.0300
1978-09-06,India,8.0300
1978-09-07,India,8.0300
1978-09-08,India,8.0300
1978-09-11,India,8.1100
1978-09-12,India,8.1100
1978-09-13,India,8.1100
1978-09-14,India,8.1100
1978-09-15,India,8.1100
1978-09-18,India,8.0100
1978-09-19,India,8.0100
1978-09-20,India,8.0100
1978-09-21,India,8.0100
1978-09-22,India,8.0100
1978-09-25,India,7.9700
1978-09-26,India,7.9700
1978-09-27,India,7.9700
1978-09-28,India,7.9700
1978-09-29,India,7.9700
1978-10-02,India,7.9700
1978-10-03,India,7.9700
1978-10-04,India,7.9700
1978-10-05,India,7.9700
1978-10-06,India,7.9700
1978-10-09,India,
1978-10-10,India,7.9200
1978-10-11,India,7.9200
1978-10-12,India,7.9100
1978-10-13,India,7.9100
1978-10-16,India,7.8700
1978-10-17,India,7.8700
1978-10-18,India,7.8700
1978-10-19,India,7.8700
1978-10-20,India,7.9700
1978-10-23,India,7.9700
1978-10-24,India,7.9700
1978-10-25,India,7.9700
1978-10-26,India,7.9700
1978-10-27,India,7.9700
1978-10-30,India,7.6600
1978-10-31,India,7.6600
1978-11-01,India,7.6600
1978-11-02,India,7.6600
1978-11-03,India,7.6600
1978-11-06,India,7.8100
1978-11-07,India,
1978-11-08,India,7.8100
1978-11-09,India,7.8100
1978-11-10,India,7.8100
1978-11-13,India,8.0000
1978-11-14,India,8.0000
1978-11-15,India,8.0000
1978-11-16,India,8.0000
1978-11-17,India,8.2000
1978-11-20,India,8.2000
1978-11-21,India,8.2000
1978-11-22,India,8.2000
1978-11-23,India,
1978-11-24,India,8.3300
1978-11-27,India,8.3300
1978-11-28,India,8.3300
1978-11-29,India,8.3300
1978-11-30,India,8.3300
1978-12-01,India,8.1800
1978-12-04,India,8.1800
1978-12-05,India,8.1800
1978-12-06,India,8.1800
1978-12-07,India,8.1800
1978-12-08,India,8.1800
1978-12-11,India,8.2900
1978-12-12,India,8.2900
1978-12-13,India,8.2900
1978-12-14,India,8.2900
1978-12-15,India,8.2900
1978-12-18,India,8.1600
1978-12-19,India,8.1600
1978-12-20,India,8.1600
1978-12-21,India,8.1600
1978-12-22,India,8.2300
1978-12-25,India,
1978-12-26,India,8.2300
1978-12-27,India,8.2300
1978-12-28,India,8.2300
1978-12-29,India,8.2300
1979-01-01,India,
1979-01-02,India,8.0800
1979-01-03,India,8.0800
1979-01-04,India,8.0800
1979-01-05,India,8.0800
1979-01-08,India,8.0800
1979-01-09,India,8.0800
1979-01-10,India,8.0800
1979-01-11,India,8.0800
1979-01-12,India,8.3300
1979-01-15,India,8.3300
1979-01-16,India,8.3300
1979-01-17,India,8.3300
1979-01-18,India,8.3300
1979-01-19,India,8.2300
1979-01-22,India,8.2300
1979-01-23,India,8.2300
1979-01-24,India,8.2300
1979-01-25,India,8.2300
1979-01-26,India,8.2900
1979-01-29,India,8.2900
1979-01-30,India,8.2900
1979-01-31,India,8.2900
1979-02-01,India,8.2900
1979-02-02,India,8.2900
1979-02-05,India,8.3000
1979-02-06,India,8.3000
1979-02-07,India,8.3000
1979-02-08,India,8.3000
1979-02-09,India,8.3000
1979-02-12,India,
1979-02-13,India,8.2200
1979-02-14,India,8.2200
1979-02-15,India,8.2200
1979-02-16,India,8.2200
1979-02-19,India,
1979-02-20,India,8.2200
1979-02-21,India,8.2200
1979-02-22,India,8.2200
1979-02-23,India,8.2200
1979-02-26,India,8.2200
1979-02-27,India,8.2200
1979-02-28,India,8.2200
1979-03-01,India,8.2200
1979-03-02,India,8.1700
1979-03-05,India,8.2200
1979-03-06,India,8.2200
1979-03-07,India,8.2200
1979-03-08,India,8.2200
1979-03-09,India,8.2200
1979-03-12,India,8.1800
1979-03-13,India,8.1800
1979-03-14,India,8.1800
1979-03-15,India,8.1800
1979-03-16,India,8.2900
1979-03-19,India,8.2900
1979-03-20,India,8.2900
1979-03-21,India,8.2900
1979-03-22,India,8.2900
1979-03-23,India,8.3000
1979-03-26,India,8.3000
1979-03-27,India,8.3000
1979-03-28,India,8.3000
1979-03-29,India,8.3000
1979-03-30,India,8.1600
1979-04-02,India,8.1400
1979-04-03,India,8.1400
1979-04-04,India,8.1400
1979-04-05,India,8.0800
1979-04-06,India,8.1000
1979-04-09,India,8.2000
1979-04-10,India,8.2000
1979-04-11,India,8.2000
1979-04-12,India,8.2000
1979-04-13,India,8.1300
1979-04-16,India,8.1000
1979-04-17,India,8.1000
1979-04-18,India,8.1000
1979-04-19,India,8.2000
1979-04-20,India,8.3000
1979-04-23,India,8.3000
1979-04-24,India,8.3000
1979-04-25,India,8.3300
1979-04-26,India,8.3300
1979-04-27,India,8.3700
1979-04-30,India,8.3700
1979-05-01,India,8.3700
1979-05-02,India,8.3700
1979-05-03,India,8.3700
1979-05-04,India,8.2600
1979-05-07,India,8.2600
1979-05-08,India,8.2600
1979-05-09,India,8.2600
1979-05-10,India,8.3000
1979-05-11,India,8.3900
1979-05-14,India,8.3900
1979-05-15,India,8.3900
1979-05-16,India,8.3900
1979-05-17,India,8.3900
1979-05-18,India,8.2200
1979-05-21,India,8.2200
1979-05-22,India,8.2200
1979-05-23,India,8.2200
1979-05-24,India,8.2200
1979-05-25,India,8.2600
1979-05-28,India,8.2200
1979-05-29,India,8.2200
1979-05-30,India,
1979-05-31,India,8.1600
1979-06-01,India,8.1600
1979-06-04,India,8.1600
1979-06-05,India,8.1600
1979-06-06,India,8.1600
1979-06-07,India,8.1600
1979-06-08,India,8.1700
1979-06-11,India,8.1700
1979-06-12,India,8.1000
1979-06-13,India,8.0600
1979-06-14,India,8.0000
1979-06-15,India,8.1500
1979-06-18,India,8.1600
1979-06-19,India,8.1600
1979-06-20,India,8.0600
1979-06-21,India,8.0600
1979-06-22,India,8.1300
1979-06-25,India,8.1300
1979-06-26,India,8.1000
1979-06-27,India,8.1100
1979-06-28,India,8.0800
1979-06-29,India,8.0600
1979-07-02,India,8.0100
1979-07-03,India,7.8700
1979-07-04,India,
1979-07-05,India,7.9700
1979-07-06,India,7.9600
1979-07-09,India,7.9600
1979-07-10,India,7.9600
1979-07-11,India,7.9600
1979-07-12,India,7.9600
1979-07-13,India,8.0000
1979-07-16,India,8.0000
1979-07-17,India,7.9100
1979-07-18,India,7.9100
1979-07-19,India,7.8400
1979-07-20,India,7.8400
1979-07-23,India,7.8000
1979-07-24,India,7.7500
1979-07-25,India,7.7500
1979-07-26,India,7.7500
1979-07-27,India,7.9400
1979-07-30,India,7.9400
1979-07-31,India,7.9600
1979-08-01,India,8.0000
1979-08-02,India,8.0000
1979-08-03,India,7.8700
1979-08-06,India,7.9900
1979-08-07,India,7.9900
1979-08-08,India,7.9900
1979-08-09,India,8.0300
1979-08-10,India,8.0000
1979-08-13,India,7.9900
1979-08-14,India,7.9900
1979-08-15,India,7.9900
1979-08-16,India,7.9900
1979-08-17,India,8.0000
1979-08-20,India,8.0000
1979-08-21,India,8.0000
1979-08-22,India,8.0000
1979-08-23,India,8.0000
1979-08-24,India,8.0800
1979-08-27,India,8.0800
1979-08-28,India,8.0800
1979-08-29,India,8.0800
1979-08-30,India,8.0800
1979-08-31,India,8.0300
1979-09-03,India,
1979-09-04,India,8.0800
1979-09-05,India,8.0300
1979-09-06,India,8.0300
1979-09-07,India,8.0300
1979-09-10,India,8.0300
1979-09-11,India,8.0300
1979-09-12,India,8.0300
1979-09-13,India,8.1400
1979-09-14,India,8.2400
1979-09-17,India,8.2400
1979-09-18,India,8.2400
1979-09-19,India,8.2400
1979-09-20,India,8.2400
1979-09-21,India,8.1300
1979-09-24,India,8.2400
1979-09-25,India,8.2400
1979-09-26,India,8.2400
1979-09-27,India,8.0600
1979-09-28,India,8.0700
1979-10-01,India,8.0900
1979-10-02,India,8.0900
1979-10-03,India,8.0800
1979-10-04,India,8.0800
1979-10-05,India,8.1200
1979-10-08,India,
1979-10-09,India,8.2500
1979-10-10,India,8.2500
1979-10-11,India,8.1800
1979-10-12,India,8.1800
1979-10-15,India,8.1800
1979-10-16,India,8.1800
1979-10-17,India,8.1800
1979-10-18,India,8.2500
1979-10-19,India,8.2600
1979-10-22,India,8.2600
1979-10-23,India,8.3400
1979-10-24,India,8.3000
1979-10-25,India,8.3000
1979-10-26,India,8.3000
1979-10-29,India,8.3000
1979-10-30,India,8.4000
1979-10-31,India,8.4000
1979-11-01,India,8.3200
1979-11-02,India,8.3700
1979-11-05,India,8.3300
1979-11-06,India,
1979-11-07,India,8.2800
1979-11-08,India,8.2500
1979-11-09,India,8.2800
1979-11-12,India,
1979-11-13,India,8.2800
1979-11-14,India,8.2300
1979-11-15,India,8.1000
1979-11-16,India,8.1000
1979-11-19,India,8.1500
1979-11-20,India,8.1500
1979-11-21,India,8.1500
1979-11-22,India,
1979-11-23,India,8.1200
1979-11-26,India,8.1000
1979-11-27,India,8.1600
1979-11-28,India,8.1600
1979-11-29,India,8.1000
1979-11-30,India,8.0300
1979-12-03,India,8.0000
1979-12-04,India,8.0800
1979-12-05,India,8.1000
1979-12-06,India,8.1300
1979-12-07,India,8.0300
1979-12-10,India,8.1500
1979-12-11,India,8.1500
1979-12-12,India,8.0400
1979-12-13,India,8.1300
1979-12-14,India,8.1400
1979-12-17,India,8.1400
1979-12-18,India,8.1400
1979-12-19,India,8.1400
1979-12-20,India,8.1000
1979-12-21,India,8.1400
1979-12-24,India,8.1400
1979-12-25,India,
1979-12-26,India,8.1400
1979-12-27,India,8.1000
1979-12-28,India,8.0000
1979-12-31,India,8.0000
1980-01-01,India,
1980-01-02,India,8.0000
1980-01-03,India,7.9500
1980-01-04,India,8.0500
1980-01-07,India,8.0500
1980-01-08,India,8.0500
1980-01-09,India,8.0000
1980-01-10,India,8.0000
1980-01-11,India,8.0300
1980-01-14,India,8.0300
1980-01-15,India,7.9000
1980-01-16,India,7.9000
1980-01-17,India,7.9600
1980-01-18,India,7.8500
1980-01-21,India,7.9300
1980-01-22,India,7.9800
1980-01-23,India,8.0000
1980-01-24,India,8.0000
1980-01-25,India,8.0000
1980-01-28,India,8.0000
1980-01-29,India,8.0000
1980-01-30,India,8.0000
1980-01-31,India,8.0600
1980-02-01,India,8.0400
1980-02-04,India,8.0400
1980-02-05,India,8.0000
1980-02-06,India,7.9600
1980-02-07,India,7.9200
1980-02-08,India,7.8500
1980-02-11,India,7.9000
1980-02-12,India,
1980-02-13,India,7.9000
1980-02-14,India,7.9000
1980-02-15,India,7.9200
1980-02-18,India,
1980-02-19,India,7.9800
1980-02-20,India,8.0000
1980-02-21,India,8.0000
1980-02-22,India,8.0000
1980-02-25,India,8.0500
1980-02-26,India,8.0500
1980-02-27,India,8.0200
1980-02-28,India,8.0600
1980-02-29,India,8.0600
1980-03-03,India,8.0800
1980-03-04,India,8.0800
1980-03-05,India,8.1000
1980-03-06,India,8.1300
1980-03-07,India,8.1300
1980-03-10,India,8.1300
1980-03-11,India,8.1500
1980-03-12,India,8.1300
1980-03-13,India,8.1300
1980-03-14,India,8.1700
1980-03-17,India,8.2000
1980-03-18,India,8.2000
1980-03-19,India,8.1600
1980-03-20,India,8.1600
1980-03-21,India,8.1600
1980-03-24,India,8.1600
1980-03-25,India,8.1500
1980-03-26,India,8.1500
1980-03-27,India,8.2000
1980-03-28,India,8.2000
1980-03-31,India,8.2200
1980-04-01,India,8.3000
1980-04-02,India,8.2500
1980-04-03,India,8.2000
1980-04-04,India,8.2000
