Date,Price,Open,High,Low,Vol.,Change %
01/21/2025,1284.0,1284.0,1284.0,1284.0,,-3.24%
01/22/2025,1236.0,1236.0,1236.0,1236.0,,-3.74%
01/23/2025,1081.0,1081.0,1081.0,1081.0,,-12.54%
01/24/2025,983.0,983.0,983.0,983.0,,-9.07%
01/27/2025,958.0,958.0,958.0,958.0,,-2.54%
01/28/2025,931.0,931.0,931.0,931.0,,-2.82%
01/29/2025,876.0,876.0,876.0,876.0,,-5.91%
01/30/2025,841.0,841.0,841.0,841.0,,-4.00%
01/31/2025,874.0,874.0,874.0,874.0,,3.92%
02/03/2025,861.0,861.0,861.0,861.0,,-1.49%
02/04/2025,844.0,844.0,844.0,844.0,,-1.97%
02/05/2025,812.0,812.0,812.0,812.0,,-3.79%
02/06/2025,812.0,812.0,812.0,812.0,,0.00%
02/07/2025,840.0,840.0,840.0,840.0,,3.45%
02/10/2025,810.0,810.0,810.0,810.0,,-3.57%
02/11/2025,779.0,779.0,779.0,779.0,,-3.83%
02/12/2025,711.0,711.0,711.0,711.0,,-8.73%
02/13/2025,711.0,711.0,711.0,711.0,,0.00%
02/14/2025,716.0,716.0,716.0,716.0,,0.70%
02/17/2025,725.0,725.0,725.0,725.0,,1.26%
02/18/2025,757.0,757.0,757.0,757.0,,4.41%
02/19/2025,867.0,867.0,867.0,867.0,,14.53%
02/20/2025,917.0,917.0,917.0,917.0,,5.77%
02/21/2025,991.0,991.0,991.0,991.0,,8.07%
02/24/2025,1039.0,1039.0,1039.0,1039.0,,4.84%
02/25/2025,1159.0,1159.0,1159.0,1159.0,,11.55%
02/26/2025,1397.0,1397.0,1397.0,1397.0,,20.53%
02/27/2025,1573.0,1573.0,1573.0,1573.0,,12.60%
02/28/2025,1818.0,1818.0,1818.0,1818.0,,15.58%
03/03/2025,1980.0,1980.0,1980.0,1980.0,,8.91%
03/04/2025,1969.0,1969.0,1969.0,1969.0,,-0.56%
03/05/2025,1894.0,1894.0,1894.0,1894.0,,-3.81%
03/06/2025,2082.0,2082.0,2082.0,2082.0,,9.93%
03/20/2025,2670.0,2670.0,2670.0,2670.0,,28.24%
03/21/2025,2676.0,2676.0,2676.0,2676.0,,0.22%
03/24/2025,2690.0,2690.0,2690.0,2690.0,,0.52%
03/25/2025,2630.0,2630.0,2630.0,2630.0,,-2.23%
03/26/2025,2581.0,2581.0,2581.0,2581.0,,-1.86%
03/28/2025,2472.0,2472.0,2472.0,2472.0,,-4.22%
03/31/2025,2465.0,2465.0,2465.0,2465.0,,-0.28%
